Time Agent Velocity distanceToNearestPerson distanceToNearestObstacle
1213.92 15 0.266142 1.23828 2.16333
1213.92 16 0.470082 1.44732 2.35
1213.92 17 0.630036 2.41665 2.1
1213.92 18 0.351538 2.95673 2.5
1213.92 19 0.571949 1.14633 1.55081
1213.92 20 0.673 1.23828 1.92938
1214.94 0 0.6 1.35151 1.65
1214.94 1 0.298222 1.29222 2.502
1214.94 2 0.395161 5.62134 1.55
1214.94 3 0.473892 0.87686 2.95169
1214.94 4 0.76409 2.52703 2.2
1214.94 5 0.137964 1.15221 2.23607
1214.94 6 0.186481 1.29222 2.35
1214.94 7 0.443015 1.21551 2.67675
1214.94 8 0.318225 1.27416 1.85
1214.94 9 0.189731 1.5024 1.47054
1214.94 10 0.700877 4.56866 1.7088
1214.94 11 0.318722 2.00083 2.77218
1214.94 12 0.536161 1.15221 1.43265
1214.94 13 0.345668 2.19697 2.6
1214.94 14 0.0728318 0.87686 2.62488
1214.94 15 0.394169 1.63513 2.25
1214.94 16 0.490875 1.35151 2.65
1214.94 17 0.603421 1.63513 2.35
1214.94 18 0.22356 2.52703 2.45
1214.94 19 0.690821 1.27416 1.9906
1214.94 20 0.782082 1.67991 1.67631
1215.97 0 0 1.14345 1.45
1215.97 1 0.538578 1.31732 2.55
1215.97 2 0.336717 5.84819 1.6
1215.97 3 0.475924 0.983592 3.05
1215.97 4 0.491782 2.03899 2.6
1215.97 5 0.168145 1.10009 2.23215
1215.97 6 0.13555 1.31732 2.35053
1215.97 7 0.510396 1.10009 2.2102
1215.97 8 0.456188 1.24909 2.20057
1215.97 9 0.36477 1.10539 1.65605
1215.97 10 0.803834 4.70316 2.11483
1215.97 11 0.418794 1.78527 3.00541
1215.97 12 0.541069 1.23077 1.92094
1215.97 13 0.424862 2.03919 2.2
1215.97 14 0.184986 0.983592 2.51645
1215.97 15 0.500097 1.01286 2.43977
1215.97 16 0.410026 1.14345 2.55
1215.97 17 0.581415 1.01286 2.6
1215.97 18 0.344447 2.03899 2.65
1215.97 19 0.784264 1.10539 1.8
1215.97 20 0.799764 2.32191 1.70074
1217 0 0.25 1.08064 1.4
1217 1 0.696206 1.70604 2
1217 2 0.379556 5.80462 1.85
1217 3 0.477268 1.23368 2.6
1217 4 0.231769 1.79454 2.9
1217 5 0.240167 1.1033 2.24722
1217 6 0.351096 1.63085 2.6
1217 7 0.529678 1.1033 1.69853
1217 8 0.547549 1.31033 2.25887
1217 9 0.558512 1.24576 1.978
1217 10 0.821845 3.96369 1.7066
1217 11 0.308238 1.63085 3.1504
1217 12 0.520301 1.21472 2.47891
1217 13 0.230264 1.74789 1.9
1217 14 0.274632 1.23368 2.36907
1217 15 0.496487 0.953274 2.84253
1217 16 0.221404 1.08064 2.5
1217 17 0.510123 0.953274 2.77354
1217 18 0.494383 1.79454 2.46221
1217 19 0.430152 1.24576 1.2
1217 20 0.450896 1.93198 1.99249
1218.04 0 0.5 1.17976 1.3
1218.04 1 0.549651 2.5271 1.45086
1218.04 2 0.419346 5.01998 2.3
1218.04 3 0.506544 1.57661 2.2
1218.04 4 0.204897 1.72158 3.05
1218.04 5 0.304885 1.10735 2.4052
1218.04 6 0.420249 1.63688 2.59471
1218.04 7 0.450367 1.34736 1.20416
1218.04 8 0.622311 1.19092 1.85068
1218.04 9 0.636948 1.51003 2.09881
1218.04 10 0.625687 2.89978 1.253
1218.04 11 0.0880804 1.63688 3
1218.04 12 0.498213 1.10735 2.97742
1218.04 13 0.236691 1.32371 1.95
1218.04 14 0.362681 1.5567 2.4052
1218.04 15 0.425102 1.31231 2.9
1218.04 16 0.168612 1.17976 2.4
1218.04 17 0.395384 1.31231 2.32002
1218.04 18 0.59061 1.72158 1.97231
1218.04 19 0.134061 1.19092 1.10454
1218.04 20 0.0785964 1.66296 2.10772
1219.04 0 0.6 1.05102 1.5
1219.04 1 0.358008 2.44804 1.2
1219.04 2 0.49372 4.51888 2.65
1219.04 3 0.554159 1.9458 2
1219.04 4 0.332574 1.64261 3.1004
1219.04 5 0.178278 1.17659 2.45967
1219.04 6 0.298898 1.83962 2.25942
1219.04 7 0.210721 1.64476 0.930054
1219.04 8 0.554294 1.3155 1.41421
1219.04 9 0.361458 1.42188 1.70294
1219.04 10 0.216966 2.23835 1.06301
1219.04 11 0.186046 1.6966 3.05
1219.04 12 0.411386 1.17659 2.82843
1219.04 13 0.587286 1.05102 2.35
1219.04 14 0.456623 1.82455 2.68002
1219.04 15 0.353196 1.57376 2.75
1219.04 16 0.241109 1.34412 2.2
1219.04 17 0.309865 1.57376 2.12132
1219.04 18 0.585216 1.64261 1.59452
1219.04 19 0.405499 1.3155 1.40357
1219.04 20 0.245281 1.6966 2.16622
1220.07 0 0.6 1.32645 1.75
1220.07 1 0.395534 1.91814 1.35
1220.07 2 0.587881 4.53479 2.41919
1220.07 3 0.588776 2.43085 1.95
1220.07 4 0.414775 1.48646 2.98203
1220.07 5 0.300907 1.52978 2.25887
1220.07 6 0.202762 2.01848 2.02485
1220.07 7 0.565036 1.53841 1.20208
1220.07 8 0.259176 1.76019 1.04043
1220.07 9 0.252286 1.1589 1.50083
1220.07 10 0.153698 2.13739 1.13137
1220.07 11 0.401721 1.99786 3.11127
1220.07 12 0.301795 1.52978 2.58699
1220.07 13 0.74746 1.32645 2.18689
1220.07 14 0.513244 2.34826 2.65377
1220.07 15 0.334824 1.60608 2.6
1220.07 16 0.176953 1.72011 2
1220.07 17 0.327514 1.60608 2.22991
1220.07 18 0.63054 1.48646 1.55322
1220.07 19 0.403534 1.1589 1.80069
1220.07 20 0.405943 1.99786 2.1587
1221.07 0 0 1.73793 1.85
1221.07 1 0.455104 1.36625 1.65
1221.07 2 0.65062 4.20845 2.10535
1221.07 3 0.571492 3.01458 2.2
1221.07 4 0.478765 1.3506 2.82179
1221.07 5 0.40665 1.39093 1.87883
1221.07 6 0.0485892 1.5031 1.94487
1221.07 7 0.69888 1.39093 1.57003
1221.07 8 0.35261 2.02122 1.02591
1221.07 9 0.197045 0.967274 1.36473
1221.07 10 0.280144 2.21093 1.29035
1221.07 11 0.576728 2.11609 2.81114
1221.07 12 0.31663 1.8843 2.26716
1221.07 13 0.827059 2.06064 1.56525
1221.07 14 0.534591 2.51373 2.51247
1221.07 15 0.34113 1.46017 2.4
1221.07 16 0.301366 1.73793 1.9
1221.07 17 0.344624 1.46017 2.53032
1221.07 18 0.626455 1.3506 1.66208
1221.07 19 0.397549 0.967274 2.15
1221.07 20 0.354233 2.14341 2.15232
1222.09 0 0 1.42131 1.85
1222.09 1 0.521649 1.05236 2.05
1222.09 2 0.512571 3.84601 2.10535
1222.09 3 0.49483 2.9981 2.56759
1222.09 4 0.44129 1.05236 2.75772
1222.09 5 0.441953 1.33206 1.47733
1222.09 6 0.0238934 1.11613 1.94487
1222.09 7 0.768384 1.33206 2.1006
1222.09 8 0.660274 2.06255 1.45344
1222.09 9 0.110044 0.897261 1.29808
1222.09 10 0.388371 2.45934 1.4089
1222.09 11 0.590935 2.23009 2.48697
1222.09 12 0.427374 2.11131 2.01556
1222.09 13 0.886347 2.68185 1.27279
1222.09 14 0.46529 2.08973 2.55539
1222.09 15 0.298119 1.55045 2.35
1222.09 16 0.33124 1.42131 1.8
1222.09 17 0.273296 1.55045 2.71892
1222.09 18 0.77514 1.09819 2.15
1222.09 19 0.442229 0.897261 1.95576
1222.09 20 0.209459 1.86876 2
1223.1 0 0.2 1.12325 1.9
1223.1 1 0.575503 1.253 2.6
1223.1 2 0.361066 3.59067 2.35372
1223.1 3 0.341923 2.76586 2.11483
1223.1 4 0.425969 0.95635 2.72855
1223.1 5 0.446487 1.37078 1.25897
1223.1 6 0.110938 1.25682 1.978
1223.1 7 0.68394 1.37078 2.07183
1223.1 8 0.72283 1.68643 2.05913
1223.1 9 0.156989 1.04419 1.34629
1223.1 10 0.436861 2.84121 1.42215
1223.1 11 0.391352 2.32563 2.21923
1223.1 12 0.526324 2.06159 1.83098
1223.1 13 0.969866 2.96431 1.56605
1223.1 14 0.150953 1.88973 2.75
1223.1 15 0.152471 1.75036 2.5
1223.1 16 0.292833 1.12325 1.7
1223.1 17 0.325796 1.75036 2.72809
1223.1 18 0.794225 0.95635 2.5
1223.1 19 0.46862 1.04419 1.78466
1223.1 20 0.376154 1.7861 1.75
1224.12 0 0.6 0.692131 2.05
1224.12 1 0.593689 1.73589 2.84297
1224.12 2 0.371303 3.65591 2.68002
1224.12 3 0.20343 2.29885 1.93197
1224.12 4 0.455018 1.04222 2.65
1224.12 5 0.407567 1.44303 1.35
1224.12 6 0.136672 1.35649 2.05
1224.12 7 0.529697 1.44303 2.28254
1224.12 8 0.785898 1.3937 2.40104
1224.12 9 0.414293 1.25636 1.56285
1224.12 10 0.132861 2.96165 1.5
1224.12 11 0.342966 2.29857 1.88481
1224.12 12 0.23114 1.8441 1.83848
1224.12 13 0.78041 3.54465 2.25
1224.12 14 0.158311 2.30072 2.75
1224.12 15 0.130657 2.07911 2.55
1224.12 16 0.32154 0.692131 1.5
1224.12 17 0.441413 1.84094 2.5632
1224.12 18 0.611488 1.04222 1.75071
1224.12 19 0.412579 1.25636 1.96977
1224.12 20 0.517263 1.84094 1.42215
1225.15 0 0.6 0.630847 1.8
1225.15 1 0.5278 2.25461 2.32002
1225.15 2 0.478426 4.1428 2.25
1225.15 3 0.273701 2.1692 1.99249
1225.15 4 0.503309 0.993316 2.5
1225.15 5 0.272964 1.60584 1.66208
1225.15 6 0.202357 0.993316 2.07183
1225.15 7 0.360529 1.60584 2.66271
1225.15 8 0.800748 2.00139 2.12132
1225.15 9 0.586427 1.27214 2.05
1225.15 10 0.147346 2.6753 1.55
1225.15 11 0.400107 2.11596 1.63248
1225.15 12 0.137619 1.75783 1.80278
1225.15 13 0.386245 3.9099 2.3
1225.15 14 0.255312 1.9647 2.78792
1225.15 15 0.353515 2.61419 2.4
1225.15 16 0.393031 0.630847 1.4
1225.15 17 0.566651 1.90161 2.23215
1225.15 18 0.37605 1.22297 1.25
1225.15 19 0.30418 1.27214 2.30326
1225.15 20 0.588461 1.90161 1.18533
1226.18 0 0 1.09303 1.55
1226.18 1 0.360662 1.94737 1.83098
1226.18 2 0.596648 4.88519 1.8
1226.18 3 0.275744 2.23355 2.1272
1226.18 4 0.455619 0.885836 2.4
1226.18 5 0.281921 1.7817 1.8527
1226.18 6 0.393318 0.885836 2.15
1226.18 7 0.231662 1.80653 2.66317
1226.18 8 0.767604 2.27681 2.34787
1226.18 9 0.766888 1.13629 1.75
1226.18 10 0.290754 2.17362 1.57003
1226.18 11 0.470207 1.95598 1.55724
1226.18 12 0.354868 1.7817 1.63248
1226.18 13 0.0811806 4.0646 2.1
1226.18 14 0.326442 1.56967 2.81114
1226.18 15 0.534634 3.38182 2.2
1226.18 16 0.471755 1.09303 1.5
1226.18 17 0.664195 1.91228 1.80069
1226.18 18 0.276648 1.4797 1.15
1226.18 19 0.276021 1.13629 2.43772
1226.18 20 0.690481 1.91228 1.27279
1227.2 0 0.55 1.74062 1.55
1227.2 1 0.21073 1.58453 1.61012
1227.2 2 0.686981 5.67373 1.4
1227.2 3 0.300485 1.99781 2.14709
1227.2 4 0.296514 1.24575 2.4
1227.2 5 0.403397 1.91197 2
1227.2 6 0.565297 1.24575 2.4
1227.2 7 0.160309 1.70086 2.51645
1227.2 8 0.604922 2.51137 1.99123
1227.2 9 0.790061 1.17998 0.982344
1227.2 10 0.404402 1.70086 1.45774
1227.2 11 0.481782 1.8005 1.73566
1227.2 12 0.535641 1.91197 1.48661
1227.2 13 0.19667 4.14704 2.1
1227.2 14 0.260717 1.29342 2.7933
1227.2 15 0.381199 4.27901 1.95
1227.2 16 0.504932 1.74062 1.85
1227.2 17 0.529789 1.90133 1.30863
1227.2 18 0.344398 1.67987 1.35
1227.2 19 0.357793 1.17998 2.12426
1227.2 20 0.467941 1.90133 1.63783
1228.23 0 0.6 2.38138 1.95
1228.23 1 0.203935 1.38951 1.61245
1228.23 2 0.637303 6.01146 1.15
1228.23 3 0.473345 1.64342 2.03039
1228.23 4 0.164785 1.35015 2.4
1228.23 5 0.548864 2.18999 2.08866
1228.23 6 0.643472 1.14633 2.7
1228.23 7 0.263917 1.40689 2.39008
1228.23 8 0.379716 2.70757 1.6225
1228.23 9 0.820306 0.974337 0.919239
1228.23 10 0.430223 1.40689 1.29035
1228.23 11 0.323722 1.35015 2.04083
1228.23 12 0.531793 2.18999 1.55322
1228.23 13 0.397032 3.73629 2.35
1228.23 14 0.28022 1.45562 2.93471
1228.23 15 0.292975 4.83431 1.65
1228.23 16 0.242805 2.35955 2.25
1228.23 17 0.143169 1.99868 1.03078
1228.23 18 0.218105 1.14633 1.55
1228.23 19 0.332076 0.974337 1.78885
1228.23 20 0.245879 1.99868 1.96787
1229.26 0 0.6 2.40267 2.5
1229.26 1 0.267331 1.45557 1.78885
1229.26 2 0.398587 5.75402 1.25
1229.26 3 0.633117 1.78182 1.80347
1229.26 4 0.087309 1.21715 2.30054
1229.26 5 0.592824 2.35486 2.12426
1229.26 6 0.586241 0.859666 2.40052
1229.26 7 0.34314 1.18556 2.23886
1229.26 8 0.27737 2.69344 1.62635
1229.26 9 0.995371 0.964279 1.68077
1229.26 10 0.253848 1.18556 1.37931
1229.26 11 0.282146 1.21715 2.26385
1229.26 12 0.389291 2.35486 1.85607
1229.26 13 0.554251 3.03295 2.30217
1229.26 14 0.496688 1.70954 2.85
1229.26 15 0.352479 4.90697 1.4
1229.26 16 0.290007 1.77068 2.35
1229.26 17 0.32103 2.16674 1.11018
1229.26 18 0.215596 0.859666 1.75
1229.26 19 0.408289 0.964279 1.47054
1229.26 20 0.238072 2.05708 2.1272
1230.29 0 0.6 2.07072 3.04138
1230.29 1 0.219824 1.5653 2.01556
1230.29 2 0.359332 5.59766 1.55
1230.29 3 0.473317 2.30556 1.65529
1230.29 4 0.196696 1.34973 2.3
1230.29 5 0.544221 2.48507 2.07002
1230.29 6 0.405868 1.01113 2.05
1230.29 7 0.343025 1.08143 2.08926
1230.29 8 0.283072 2.20958 1.83848
1230.29 9 0.728898 1.44548 2.5632
1230.29 10 0.404225 1.08143 1.66208
1230.29 11 0.30065 1.34973 2.54018
1230.29 12 0.384048 2.48507 2.23607
1230.29 13 0.675363 2.07072 1.8554
1230.29 14 0.608741 1.62172 2.3
1230.29 15 0.472662 4.57493 1.25
1230.29 16 0.495164 1.5844 2.2
1230.29 17 0.502783 2.33183 1.4
1230.29 18 0.322323 1.01113 2
1230.29 19 0.529356 1.44548 1.37931
1230.29 20 0.393952 1.77125 2.20511
1231.31 0 0.1 1.86981 3.00541
1231.31 1 0.178684 1.33534 2.20057
1231.31 2 0.411353 5.66205 1.95
1231.31 3 0.133447 2.80046 1.62865
1231.31 4 0.284902 1.4032 2.4
1231.31 5 0.42504 2.5551 1.94487
1231.31 6 0.239742 1.33625 1.75
1231.31 7 0.367279 1.27871 1.82003
1231.31 8 0.271067 1.68429 2.12132
1231.31 9 0.428293 1.53929 2.3
1231.31 10 0.551784 1.27871 2.15697
1231.31 11 0.14479 1.41812 2.75
1231.31 12 0.469532 2.5551 2.57148
1231.31 13 0.735773 1.86981 1.36473
1231.31 14 0.465982 1.64013 1.75
1231.31 15 0.343295 3.99555 1.3
1231.31 16 0.587882 2.08594 1.95
1231.31 17 0.537678 2.42602 1.72627
1231.31 18 0.203038 1.33534 2.1
1231.31 19 0.676334 1.53929 1.58902
1231.31 20 0.580994 1.82025 2.15697
1232.33 0 0.6 2.01102 2.75
1232.33 1 0.248741 1.45459 2.35637
1232.33 2 0.503858 5.79646 2.25
1232.33 3 0.147849 3.46578 1.58114
1232.33 4 0.499291 1.33016 2.68002
1232.33 5 0.332825 2.47638 1.65076
1232.33 6 0.237611 1.35431 1.55
1232.33 7 0.434363 1.82247 1.39284
1232.33 8 0.137251 1.34033 2.30054
1232.33 9 0.230046 1.53145 2.05
1232.33 10 0.635482 1.34033 2.7933
1232.33 11 0.197449 1.33016 2.84297
1232.33 12 0.567628 2.47638 2.7
1232.33 13 0.73129 1.98201 1.14018
1232.33 14 0.414859 1.79231 1.5
1232.33 15 0.0894027 3.42761 1.4
1232.33 16 0.622675 2.01102 1.8
1232.33 17 0.532518 2.41371 2.15058
1232.33 18 0.437845 1.35431 1.8
1232.33 19 0.695853 1.53145 1.9906
1232.33 20 0.719674 2.24296 2.23886
1233.36 0 0.6 1.64242 2.25
1233.36 1 0.308322 1.23573 2.5005
1233.36 2 0.585389 5.05866 2.45
1233.36 3 0.364109 3.25124 1.58824
1233.36 4 0.602521 1.23573 2.05973
1233.36 5 0.334885 2.22406 1.32004
1233.36 6 0.355864 1.41041 1.5
1233.36 7 0.414133 2.56805 0.984886
1233.36 8 0.264433 1.27257 2.12603
1233.36 9 0.247568 1.85984 2.05
1233.36 10 0.654808 1.27257 3.25269
1233.36 11 0.268741 1.3586 2.82179
1233.36 12 0.619817 2.22406 2.75
1233.36 13 0.584846 1.2278 1.36015
1233.36 14 0.478845 2.02513 1.5
1233.36 15 0.218198 2.86471 1.45
1233.36 16 0.509582 1.64242 1.95
1233.36 17 0.463261 2.33502 2.3927
1233.36 18 0.534078 1.41041 1.5
1233.36 19 0.659399 1.2278 2.4
1233.36 20 0.771266 2.33502 2.46678
1234.4 0 0.6 1.35059 2
1234.4 1 0.316204 1.2232 2.66177
1234.4 2 0.470825 4.73462 2.5
1234.4 3 0.498305 2.61748 1.63248
1234.4 4 0.362051 1.2232 1.65
1234.4 5 0.39828 1.84608 1.09659
1234.4 6 0.482319 1.36372 1.45
1234.4 7 0.583742 2.8339 1.09659
1234.4 8 0.465607 1.56922 1.76777
1234.4 9 0.383265 2.33176 2.35
1234.4 10 0.571032 1.56922 2.65189
1234.4 11 0.289842 1.50116 2.72809
1234.4 12 0.465705 1.84608 2.93641
1234.4 13 0.249068 1.03915 1.66208
1234.4 14 0.573268 2.33176 1.75
1234.4 15 0.439812 2.4346 1.45
1234.4 16 0.462091 1.35059 2.25
1234.4 17 0.465991 2.4346 2.43002
1234.4 18 0.58888 1.52961 1.3
1234.4 19 0.50649 1.03915 2.5
1234.4 20 0.616776 2.59629 2.45
1235.41 0 0.6 1.80465 1.65
1235.41 1 0.265516 1.17655 2.6
1235.41 2 0.334067 4.48898 2.55783
1235.41 3 0.52916 1.82182 1.80624
1235.41 4 0.221812 1.33405 1.5
1235.41 5 0.603005 1.57356 1.32004
1235.41 6 0.482223 1.17655 1.45
1235.41 7 0.661292 2.20642 1.44222
1235.41 8 0.639146 2.0677 1.37295
1235.41 9 0.529514 2.37299 2.8
1235.41 10 0.427448 2.0677 2.33077
1235.41 11 0.252293 1.43512 2.58118
1235.41 12 0.173834 1.57356 2.65754
1235.41 13 0.124147 1.13987 1.81108
1235.41 14 0.603201 1.82182 2.15
1235.41 15 0.602485 2.45824 1.45
1235.41 16 0.409477 1.47354 2.7
1235.41 17 0.457507 2.45824 2.36907
1235.41 18 0.610678 1.59883 1.40089
1235.41 19 0.316311 1.13987 2.4
1235.41 20 0.476524 3.26088 1.9
1236.41 0 0 2.09236 1.6
1236.41 1 0.200296 1.06841 2.5
1236.41 2 0.362156 4.20917 2.26991
1236.41 3 0.450604 1.08251 2.15232
1236.41 4 0.303456 1.37531 1.55081
1236.41 5 0.757139 1.62399 1.83439
1236.41 6 0.340597 1.06841 1.45
1236.41 7 0.616869 1.58335 1.93132
1236.41 8 0.581436 1.58335 1.17686
1236.41 9 0.525851 2.25199 2.51645
1236.41 10 0.328453 2.53505 2.34787
1236.41 11 0.197367 1.12375 2.46678
1236.41 12 0.183579 1.62399 2.58118
1236.41 13 0.186085 1.1506 1.84391
1236.41 14 0.547548 1.08251 2.5894
1236.41 15 0.722393 3.05978 1.35
1236.41 16 0.323154 1.34244 3.0104
1236.41 17 0.375535 2.42754 2.22036
1236.41 18 0.52884 1.55101 1.7
1236.41 19 0.202498 1.1506 2.45
1236.41 20 0.390274 3.34975 1.50083
1237.42 0 0.55 2.52064 1.4
1237.42 1 0.177043 1.00624 2.45
1237.42 2 0.474672 4.05314 1.8527
1237.42 3 0.313614 0.970316 2.48697
1237.42 4 0.4312 1.37095 1.83371
1237.42 5 0.734397 2.01261 2.00998
1237.42 6 0.197382 1.01851 1.45
1237.42 7 0.494793 1.05247 2.19659
1237.42 8 0.516559 1.05247 1.3
1237.42 9 0.228602 2.19695 2.22767
1237.42 10 0.317665 2.48073 2.37065
1237.42 11 0.171042 1.00624 2.28035
1237.42 12 0.379383 2.01261 2.75862
1237.42 13 0.181361 1.09601 1.78676
1237.42 14 0.458236 0.970316 2.07966
1237.42 15 0.475963 3.89053 1.3
1237.42 16 0.247952 1.24832 2.75772
1237.42 17 0.333994 1.90854 1.98305
1237.42 18 0.372417 1.58427 2.05
1237.42 19 0.192837 1.09601 2.6
1237.42 20 0.379497 2.84477 1.35
1238.42 0 0.6 2.72359 1
1238.42 1 0.29213 0.963249 2.40052
1238.42 2 0.585909 3.86133 1.5
1238.42 3 0.318717 1.20593 2.73222
1238.42 4 0.525141 1.48083 2.29401
1238.42 5 0.631874 2.51531 1.55081
1238.42 6 0.0342842 0.963249 1.45
1238.42 7 0.446977 0.818688 1.78466
1238.42 8 0.484556 0.818688 1.64924
1238.42 9 0.103027 1.91414 2.26274
1238.42 10 0.362565 2.19114 2.23271
1238.42 11 0.169878 0.980906 2.1587
1238.42 12 0.541238 2.51531 2.86923
1238.42 13 0.381974 1.07874 1.67705
1238.42 14 0.354738 1.20593 1.78676
1238.42 15 0.105303 4.38016 1.15
1238.42 16 0.0809389 1.22965 2.61725
1238.42 17 0.186375 1.79296 1.72409
1238.42 18 0.273121 1.58712 2.35
1238.42 19 0.120171 1.07874 2.7
1238.42 20 0.447733 2.48306 1.4
1239.44 0 0 2.64892 1
1239.44 1 0.393679 1.042 2.3
1239.44 2 0.677156 3.82906 1.25399
1239.44 3 0.276764 1.29717 2.9129
1239.44 4 0.589326 1.74217 2.70046
1239.44 5 0.487483 2.95123 1.51822
1239.44 6 0.213943 1.042 1.4
1239.44 7 0.432022 0.912181 1.45086
1239.44 8 0.430254 0.912181 2.09881
1239.44 9 0.124339 1.52407 2.36907
1239.44 10 0.0922256 2.27177 2.25
1239.44 11 0.225438 1.0555 2.07183
1239.44 12 0.637379 2.95123 2.40416
1239.44 13 0.541216 1.22629 1.44222
1239.44 14 0.270892 1.29717 1.74428
1239.44 15 0.341756 4.24311 1.3
1239.44 16 0.210105 1.24324 2.65189
1239.44 17 0.19691 1.94566 1.76706
1239.44 18 0.263459 1.25471 2.6
1239.44 19 0.33404 1.22629 2.55392
1239.44 20 0.458742 2.16128 1.75
1240.47 0 0.4 2.41101 1.1
1240.47 1 0.464346 1.00631 2.15
1240.47 2 0.608804 3.19229 1.57003
1240.47 3 0.227899 1.18593 3
1240.47 4 0.621136 1.33668 2.1
1240.47 5 0.39899 2.78017 1.81177
1240.47 6 0.310054 1.33668 1.5
1240.47 7 0.42523 1.13913 1.34629
1240.47 8 0.419154 1.13913 2.07425
1240.47 9 0.0781493 1.18593 2.51048
1240.47 10 0.252426 2.78017 2.34361
1240.47 11 0.285098 1.37411 2.15058
1240.47 12 0.676519 3.19229 1.84459
1240.47 13 0.595012 1.46916 1.49164
1240.47 14 0.26207 1.28105 1.94743
1240.47 15 0.534311 3.61023 1.6
1240.47 16 0.41067 1.41756 2.87446
1240.47 17 0.390042 2.21199 2.04267
1240.47 18 0.233146 1.00631 2.85
1240.47 19 0.521781 1.41756 2.15058
1240.47 20 0.1754 2.1126 2
1241.49 0 0.6 1.97644 1.65
1241.49 1 0.49725 0.999782 2.05
1241.49 2 0.567227 2.7048 2.12132
1241.49 3 0.151805 0.993651 2.95
1241.49 4 0.585625 0.989783 1.50083
1241.49 5 0.39948 2.76168 2.23886
1241.49 6 0.330215 0.989783 1.7
1241.49 7 0.435831 1.37106 1.59765
1241.49 8 0.478403 1.37106 1.63783
1241.49 9 0.0433304 0.993651 2.51048
1241.49 10 0.448686 2.76168 2.48697
1241.49 11 0.285351 1.38332 2.4
1241.49 12 0.685037 2.7048 1.55081
1241.49 13 0.521658 1.94292 1.87883
1241.49 14 0.419649 1.28632 2.2809
1241.49 15 0.603422 2.72307 1.75
1241.49 16 0.495682 1.84244 2.65
1241.49 17 0.525807 2.4412 2.51645
1241.49 18 0.201276 0.999782 2.77849
1241.49 19 0.526382 1.84244 1.66883
1241.49 20 0.25042 2.32912 2.1
1242.51 0 0.6 1.70869 1.7
1242.51 1 0.481702 1.17226 2.05
1242.51 2 0.547294 2.49831 2.69072
1242.51 3 0.0898333 0.907382 2.95
1242.51 4 0.381189 1.10177 1
1242.51 5 0.431798 3.03725 2.41506
1242.51 6 0.208813 1.04575 1.9
1242.51 7 0.383483 1.63918 1.96977
1242.51 8 0.557832 1.63918 1.3
1242.51 9 0.0797931 0.907382 2.58118
1242.51 10 0.609622 3.12851 2.07966
1242.51 11 0.406716 1.04575 2.65047
1242.51 12 0.712837 2.49831 1.7
1242.51 13 0.362418 2.35393 2.32594
1242.51 14 0.559819 1.27867 2.7
1242.51 15 0.656351 1.98976 1.95
1242.51 16 0.377592 1.70869 2.2
1242.51 17 0.639135 1.98976 2.2
1242.51 18 0.201438 1.17226 2.68328
1242.51 19 0.384334 2.3239 1.5
1242.51 20 0.430124 2.1695 2
1243.53 0 0 1.48372 1.6
1243.53 1 0.439159 1.38736 2.25
1243.53 2 0.546211 2.52663 2.85
1243.53 3 0.0203728 0.878571 2.9
1243.53 4 0.363273 1.12921 0.95
1243.53 5 0.345357 2.81816 1.9906
1243.53 6 0.218391 0.981873 2.05061
1243.53 7 0.433956 1.89349 2.3585
1243.53 8 0.664583 1.89349 1.23693
1243.53 9 0.147194 0.878571 2.62011
1243.53 10 0.711266 3.85976 1.42302
1243.53 11 0.64987 0.981873 2.15
1243.53 12 0.708693 2.52663 2.18689
1243.53 13 0.271229 2.44961 2.57148
1243.53 14 0.679233 1.33766 2.1
1243.53 15 0.751938 1.70279 2.15
1243.53 16 0.349729 1.48372 1.9
1243.53 17 0.745497 1.70279 1.6
1243.53 18 0.224592 1.28793 2.64008
1243.53 19 0.338102 2.11012 1.61245
1243.53 20 0.580899 2.27323 1.75
1244.53 0 0.6 1.03396 1.55
1244.53 1 0.380964 1.53568 2.6
1244.53 2 0.549658 2.93921 2.35
1244.53 3 0.0271105 0.871338 2.9
1244.53 4 0.487866 1.05454 1.3
1244.53 5 0.0943277 2.3335 1.83371
1244.53 6 0.314297 1.05454 2.35
1244.53 7 0.530694 2.1777 1.93132
1244.53 8 0.790663 2.1777 1.65076
1244.53 9 0.206071 0.871338 2.70185
1244.53 10 0.623789 3.65315 1
1244.53 11 0.81067 1.28091 1.55081
1244.53 12 0.601008 2.93921 2.3
1244.53 13 0.306446 2.43948 2.60768
1244.53 14 0.745862 1.56238 1.5
1244.53 15 0.733024 1.9191 2.4
1244.53 16 0.358929 1.03396 1.55
1244.53 17 0.720476 1.9191 1
1244.53 18 0.28278 1.28091 2.76812
1244.53 19 0.427865 2.18121 1.93197
1244.53 20 0.639597 2.8061 1.4
1245.54 0 0.6 0.579979 1.4
1245.54 1 0.373172 1.55699 3
1245.54 2 0.533941 3.6889 1.95
1245.54 3 0.0394587 0.866936 2.95
1245.54 4 0.362564 1.023 1.6
1245.54 5 0.153075 1.78109 1.85809
1245.54 6 0.295274 1.023 2.65
1245.54 7 0.612018 2.55804 1.38293
1245.54 8 0.874282 1.78109 2.36907
1245.54 9 0.252128 0.866936 2.76089
1245.54 10 0.370109 2.87404 1.11803
1245.54 11 0.811093 1.3928 1.05
1245.54 12 0.425903 3.6889 1.8
1245.54 13 0.300482 2.44506 2.49098
1245.54 14 0.688815 1.91051 1.05
1245.54 15 0.585409 2.31439 2.54608
